storage_location,quantity,notes,reorder_quantity,item_type,associated_pricing_item_ids,expiry_date,item_name,location_id,low_stock_threshold,unit,cost_per_unit,supplier,item_condition,sku,status,id,created_date,updated_date,created_by_id,created_by,is_sample
"Closet (right side)","6","","","Medication","","","Liletta IUD","69593d53c98b3add2b7ee76f","10","boxes","","","unopened","","active","69690956821941c4e589e130","2026-01-15T15:35:50.580000","2026-01-15T15:35:50.580000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Closet (right side)","12","2 syringes per set","","Medication","","2025-11-30","Radiesse","69593d53c98b3add2b7ee76f","10","sets","","","unopened","","active","69690956821941c4e589e125","2026-01-15T15:35:50.580000","2026-01-15T15:35:50.580000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Black Cabinet","50","Plenty in stock","","Supply","","","Numbing cream","69593d53c98b3add2b7ee76f","10","units","","","unopened","","active","69690956821941c4e589e0fb","2026-01-15T15:35:50.580000","2026-01-15T15:35:50.580000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Closet (left side)","10","","","Supply","","","Subnovii","69593d53c98b3add2b7ee76f","10","units","","","unopened","","active","69690956821941c4e589e11f","2026-01-15T15:35:50.580000","2026-01-15T15:35:50.580000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Closet (right side)","20","","","Medication","","2027-04-30","Defyne","69593d53c98b3add2b7ee76f","10","syringes","","","unopened","","active","69690956821941c4e589e120","2026-01-15T15:35:50.580000","2026-01-15T15:35:50.580000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Kim's Fridge","3","","","Medication","","","Glutathione","69593d53c98b3add2b7ee76f","10","units","","","unopened","","active","69690956821941c4e589e0e8","2026-01-15T15:35:50.580000","2026-01-15T15:35:50.580000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Closet (left side)","3","","","Supply","","","Deep (Micro-needling)","69593d53c98b3add2b7ee76f","10","units","","","unopened","","active","69690956821941c4e589e11d","2026-01-15T15:35:50.580000","2026-01-15T15:35:50.580000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Mini Fridge","1","","","Medication","","","Dysport","69593d53c98b3add2b7ee76f","10","units","","","opened","","active","69690956821941c4e589e0ec","2026-01-15T15:35:50.580000","2026-01-15T15:35:50.580000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Black Cabinet","1","","","Medication","","","Radiesse","69593d53c98b3add2b7ee76f","10","syringes","","","unopened","","active","69690956821941c4e589e103","2026-01-15T15:35:50.580000","2026-01-15T15:35:50.580000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Mini Fridge","1","","","Medication","","","Myers Mix","69593d53c98b3add2b7ee76f","10","units","","","opened","","active","69690956821941c4e589e0f7","2026-01-15T15:35:50.580000","2026-01-15T15:35:50.580000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Black Cabinet","1","","","Medication","","2026-10-26","Contour","69593d53c98b3add2b7ee76f","10","syringes","","","unopened","","active","69690956821941c4e589e100","2026-01-15T15:35:50.580000","2026-01-15T15:35:50.580000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Big Lab (Bldg 400)","1","","","Medication","","2027-07-31","Kenalog","69593d53c98b3add2b7ee76f","10","boxes","","","unopened","","active","69690956821941c4e589e137","2026-01-15T15:35:50.580000","2026-01-15T15:35:50.580000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Black Cabinet","2","","","Medication","","2026-02-26","Kysse","69593d53c98b3add2b7ee76f","10","syringes","","","unopened","","active","69690956821941c4e589e105","2026-01-15T15:35:50.580000","2026-01-15T15:35:50.580000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Mini Fridge","2","","","Medication","","","Botox","69593d53c98b3add2b7ee76f","10","units","","","unopened","","active","69690956821941c4e589e0eb","2026-01-15T15:35:50.580000","2026-01-15T15:35:50.580000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Closet (right side)","3","","","Medication","","2027-03-31","Daxxify","69593d53c98b3add2b7ee76f","10","units","","","unopened","","active","69690956821941c4e589e124","2026-01-15T15:35:50.580000","2026-01-15T15:35:50.580000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Closet (right side)","21","","","Medication","","2025-11-30","Lyft","69593d53c98b3add2b7ee76f","10","syringes","","","unopened","","active","69690956821941c4e589e126","2026-01-15T15:35:50.580000","2026-01-15T15:35:50.580000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Mini Fridge","1","","","Medication","","","Daxxify","69593d53c98b3add2b7ee76f","10","units","","","unopened","","active","69690956821941c4e589e0ee","2026-01-15T15:35:50.580000","2026-01-15T15:35:50.580000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Closet (left side)","3","","","Supply","","","Smart (Micro-needling)","69593d53c98b3add2b7ee76f","10","units","","","unopened","","active","69690956821941c4e589e11b","2026-01-15T15:35:50.580000","2026-01-15T15:35:50.580000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Kim's Fridge","2","","","Medication","","","Myers Cocktail","69593d53c98b3add2b7ee76f","10","units","","","unopened","","active","69690956821941c4e589e0e5","2026-01-15T15:35:50.580000","2026-01-15T15:35:50.580000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Closet (left side)","2","","","Supply","","","Diluent","69593d53c98b3add2b7ee76f","10","bottles","","","unopened","","active","69690956821941c4e589e119","2026-01-15T15:35:50.580000","2026-01-15T15:35:50.580000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Closet (left side)","3","","","Medication","","2026-01-31","Prednisone","69593d53c98b3add2b7ee76f","10","bottles","","","unopened","","active","69690956821941c4e589e117","2026-01-15T15:35:50.580000","2026-01-15T15:35:50.580000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Big Lab (Bldg 400)","2","","","Medication","","","AZO","69593d53c98b3add2b7ee76f","10","bottles","","","unopened","","active","69690956821941c4e589e138","2026-01-15T15:35:50.580000","2026-01-15T15:35:50.580000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Closet (right side)","2","","","Medication","","2026-10-31","Xeomin","69593d53c98b3add2b7ee76f","10","units","","","unopened","","active","69690956821941c4e589e123","2026-01-15T15:35:50.580000","2026-01-15T15:35:50.580000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Mini Fridge","3","","","Medication","[]","","Semaglutide","69593d53c98b3add2b7ee76f","10","vials","","","opened","","active","69690956821941c4e589e0f8","2026-01-15T15:35:50.580000","2026-01-19T04:38:11.094000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Closet (left side)","2","","","Supply","","","Exact (Micro-needling)","69593d53c98b3add2b7ee76f","10","units","","","unopened","","active","69690956821941c4e589e11c","2026-01-15T15:35:50.580000","2026-01-15T15:35:50.580000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Big Lab (Bldg 400)","7","","","Supply","","2026-11-30","DermaPak Kits","69593d53c98b3add2b7ee76f","10","kits","","","unopened","","active","69690956821941c4e589e13d","2026-01-15T15:35:50.580000","2026-01-15T15:35:50.580000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Black Cabinet","5","","","Medication","","","Defyne","69593d53c98b3add2b7ee76f","10","syringes","","","unopened","","active","69690956821941c4e589e102","2026-01-15T15:35:50.580000","2026-01-15T15:35:50.580000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Closet (left side)","1","","","Medication","","2027-06-30","Metoprolol Tartrate","69593d53c98b3add2b7ee76f","10","bottles","","","unopened","","active","69690956821941c4e589e11a","2026-01-15T15:35:50.580000","2026-01-15T15:35:50.580000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Black Cabinet","11","","","Medication","","","Testosterone Vials 200mg","69593d53c98b3add2b7ee76f","10","vials","","","unopened","","active","69690956821941c4e589e108","2026-01-15T15:35:50.580000","2026-01-15T15:35:50.580000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Big Lab (Bldg 400)","1","","","Medication","","","Zofran","69593d53c98b3add2b7ee76f","10","boxes","","","unopened","","active","69690956821941c4e589e13c","2026-01-15T15:35:50.580000","2026-01-15T15:35:50.580000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Black Cabinet","2","","","Supply","","","EZPRF blood concentrate","69593d53c98b3add2b7ee76f","10","units","","","unopened","","active","69690956821941c4e589e0fc","2026-01-15T15:35:50.580000","2026-01-15T15:35:50.580000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Closet (right side)","3","","","Supply","","","EZPRF (EZ2K)","69593d53c98b3add2b7ee76f","10","units","","","unopened","","active","69690956821941c4e589e12e","2026-01-15T15:35:50.580000","2026-01-15T15:35:50.580000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Closet (right side)","5","","","Medication","","2026-07-31","Kysse","69593d53c98b3add2b7ee76f","10","syringes","","","unopened","","active","69690956821941c4e589e129","2026-01-15T15:35:50.580000","2026-01-15T15:35:50.580000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Injectables","3","","","Medication","","","Botox","69593d53c98b3add2b7ee76f","10","units","","","unopened","","active","69690956821941c4e589e0fa","2026-01-15T15:35:50.580000","2026-01-15T15:35:50.580000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Big Lab (Bldg 400)","2","","","Medication","","","EPIPEN","69593d53c98b3add2b7ee76f","10","units","","","unopened","","active","69690956821941c4e589e13a","2026-01-15T15:35:50.580000","2026-01-15T15:35:50.580000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Big Lab (Bldg 400)","2","","","Supply","","","Bacteriostatic 0.9% Sodium","69593d53c98b3add2b7ee76f","10","boxes","","","opened","","active","69690956821941c4e589e13e","2026-01-15T15:35:50.580000","2026-01-15T15:35:50.580000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Black Cabinet","1","","","Medication","","","Estradiol Vials 10mg","69593d53c98b3add2b7ee76f","10","vials","","","unopened","","active","69690956821941c4e589e10c","2026-01-15T15:35:50.580000","2026-01-15T15:35:50.580000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Mini Fridge","48","","","Medication","","","Dysport","69593d53c98b3add2b7ee76f","10","units","","","unopened","","active","69690956821941c4e589e0ed","2026-01-15T15:35:50.580000","2026-01-15T15:35:50.580000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Big Lab (Bldg 400)","1","","","Medication","","2027-02-28","Valacyclovir","69593d53c98b3add2b7ee76f","10","bottles","","","unopened","","active","69690956821941c4e589e136","2026-01-15T15:35:50.580000","2026-01-15T15:35:50.580000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Mini Fridge","1","","","Medication","","","Jeuveau","69593d53c98b3add2b7ee76f","10","units","","","opened","","active","69690956821941c4e589e0f0","2026-01-15T15:35:50.580000","2026-01-15T15:35:50.580000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Black Cabinet","4","","","Medication","","","Estradiol Vials 20mg","69593d53c98b3add2b7ee76f","10","vials","","","unopened","","active","69690956821941c4e589e10d","2026-01-15T15:35:50.580000","2026-01-15T15:35:50.580000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Mini Fridge","2","","","Medication","","","NAD","69593d53c98b3add2b7ee76f","10","units","","","opened","","active","69690956821941c4e589e0f5","2026-01-15T15:35:50.580000","2026-01-15T15:35:50.580000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Closet (right side)","11","","","Medication","","2026-02-28","Kysse","69593d53c98b3add2b7ee76f","10","syringes","","","unopened","","active","69690956821941c4e589e128","2026-01-15T15:35:50.580000","2026-01-15T15:35:50.580000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Black Cabinet","2","","","Medication","","","Liletta IUD","69593d53c98b3add2b7ee76f","10","units","","","unopened","","active","69690956821941c4e589e107","2026-01-15T15:35:50.580000","2026-01-15T15:35:50.580000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Black Cabinet","1","","","Medication","","","Lyft","69593d53c98b3add2b7ee76f","10","syringes","","","unopened","","active","69690956821941c4e589e101","2026-01-15T15:35:50.580000","2026-01-15T15:35:50.580000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Black Cabinet","3","","","Medication","","2026-03-31","Contour","69593d53c98b3add2b7ee76f","10","syringes","","","unopened","","active","69690956821941c4e589e0ff","2026-01-15T15:35:50.580000","2026-01-15T15:35:50.580000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Black Cabinet","1","","","Medication","","","Testosterone Vials 50mg","69593d53c98b3add2b7ee76f","10","vials","","","unopened","","active","69690956821941c4e589e109","2026-01-15T15:35:50.580000","2026-01-15T15:35:50.580000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Closet (left side)","1","","","Medication","","","Claritin D","69593d53c98b3add2b7ee76f","10","packs","","","unopened","","active","69690956821941c4e589e112","2026-01-15T15:35:50.580000","2026-01-15T15:35:50.580000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Closet (left side)","3","","","Medication","","2027-02-28","Valacyclovir","69593d53c98b3add2b7ee76f","10","bottles","","","unopened","","active","69690956821941c4e589e115","2026-01-15T15:35:50.580000","2026-01-15T15:35:50.580000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Big Lab (Bldg 400)","1","","","Medication","","","Bromelain","69593d53c98b3add2b7ee76f","10","bottles","","","unopened","","active","69690956821941c4e589e132","2026-01-15T15:35:50.580000","2026-01-15T15:35:50.580000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Closet (left side)","4","","","Medication","","","Zofran","69593d53c98b3add2b7ee76f","10","boxes","","","unopened","","active","69690956821941c4e589e113","2026-01-15T15:35:50.580000","2026-01-15T15:35:50.580000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Kim's Fridge","1","","","Medication","","","Lipo-Mino","69593d53c98b3add2b7ee76f","10","units","","","unopened","","active","69690956821941c4e589e0e7","2026-01-15T15:35:50.580000","2026-01-15T15:35:50.580000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Closet (left side)","3","","","Medication","","","Ibuprofen","69593d53c98b3add2b7ee76f","10","bottles","","","unopened","","active","69690956821941c4e589e10e","2026-01-15T15:35:50.580000","2026-01-15T15:35:50.580000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Closet (left side)","2","","","Medication","","","Sermorelin Acetate","69593d53c98b3add2b7ee76f","10","bottles","","","unopened","","active","69690956821941c4e589e118","2026-01-15T15:35:50.580000","2026-01-15T15:35:50.580000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Big Lab (Bldg 400)","1","","","Medication","","","Zofran","69593d53c98b3add2b7ee76f","10","boxes","","","opened","","active","69690956821941c4e589e13b","2026-01-15T15:35:50.580000","2026-01-15T15:35:50.580000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Mini Fridge","1","","","Medication","","","Preserved Ascorbic Acid","69593d53c98b3add2b7ee76f","10","units","","","opened","","active","69690956821941c4e589e0f3","2026-01-15T15:35:50.580000","2026-01-15T15:35:50.580000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Closet (right side)","10","","","Medication","","2026-04-30","Contour","69593d53c98b3add2b7ee76f","10","syringes","","","unopened","","active","69690956821941c4e589e127","2026-01-15T15:35:50.580000","2026-01-15T15:35:50.580000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Kim's Fridge","4","","","Medication","","","NAD","69593d53c98b3add2b7ee76f","10","units","","","unopened","","active","69690956821941c4e589e0e6","2026-01-15T15:35:50.580000","2026-01-15T15:35:50.580000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Closet (right side)","11","","","Supply","","","EZPRF (EZ4K)","69593d53c98b3add2b7ee76f","10","sets","","","unopened","","active","69690956821941c4e589e12f","2026-01-15T15:35:50.580000","2026-01-15T15:35:50.580000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Black Cabinet","2","","","Medication","","","Estradiol Vials 5mg","69593d53c98b3add2b7ee76f","10","vials","","","unopened","","active","69690956821941c4e589e10b","2026-01-15T15:35:50.580000","2026-01-15T15:35:50.580000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
